date,price_index
18/12/2014,19.85
19/12/2014,19.44
20/12/2014,22.07
21/12/2014,22.2
22/12/2014,21.34
23/12/2014,22.2
24/12/2014,22.0
25/12/2014,21.27
26/12/2014,20.67
27/12/2014,22.49
28/12/2014,21.62
29/12/2014,21.28
30/12/2014,21.21
31/12/2014,21.05
01/01/2015,21.71
02/01/2015,22.02
03/01/2015,20.3
04/01/2015,19.56
05/01/2015,18.98
06/01/2015,17.85
07/01/2015,18.07
08/01/2015,17.75
09/01/2015,19.05
10/01/2015,19.71
11/01/2015,20.87
12/01/2015,22.04
13/01/2015,22.07
14/01/2015,22.28
15/01/2015,23.54
16/01/2015,24.24
17/01/2015,23.57
18/01/2015,24.22
19/01/2015,26.67
20/01/2015,24.64
21/01/2015,25.04
22/01/2015,24.37
23/01/2015,21.89
24/01/2015,21.01
25/01/2015,21.44
26/01/2015,22.89
27/01/2015,23.41
28/01/2015,23.57
29/01/2015,23.99
30/01/2015,24.29
31/01/2015,23.07
01/02/2015,22.29
02/02/2015,23.67
03/02/2015,23.11
04/02/2015,23.5
05/02/2015,23.08
06/02/2015,23.91
07/02/2015,23.72
08/02/2015,24.21
09/02/2015,25.45
10/02/2015,26.64
11/02/2015,27.16
12/02/2015,26.11
13/02/2015,25.16
14/02/2015,24.46
15/02/2015,22.43
16/02/2015,21.28
17/02/2015,20.19
18/02/2015,20.02
19/02/2015,21.35
20/02/2015,19.9
21/02/2015,21.19
22/02/2015,21.12
23/02/2015,18.97
24/02/2015,17.46
25/02/2015,16.69
26/02/2015,17.48
27/02/2015,18.14
28/02/2015,16.25
01/03/2015,15.76
02/03/2015,14.98
03/03/2015,13.92
04/03/2015,13.57
05/03/2015,14.17
06/03/2015,15.24
07/03/2015,15.04
08/03/2015,14.8
09/03/2015,14.53
10/03/2015,14.73
11/03/2015,13.7
12/03/2015,14.23
13/03/2015,13.48
14/03/2015,13.69
15/03/2015,13.7
16/03/2015,14.04
17/03/2015,16.41
18/03/2015,15.85
19/03/2015,15.43
20/03/2015,16.01
21/03/2015,15.65
22/03/2015,14.46
23/03/2015,14.11
24/03/2015,12.27
25/03/2015,10.8
26/03/2015,11.02
27/03/2015,10.42
28/03/2015,9.96
29/03/2015,9.52
30/03/2015,9.81
31/03/2015,9.39
01/04/2015,9.99
02/04/2015,9.87
03/04/2015,9.95
04/04/2015,10.33
05/04/2015,10.2
06/04/2015,9.84
07/04/2015,10.14
08/04/2015,9.84
09/04/2015,9.89
10/04/2015,10.2
11/04/2015,10.29
12/04/2015,9.93
13/04/2015,9.42
14/04/2015,9.19
15/04/2015,9.11
16/04/2015,9.56
17/04/2015,9.45
18/04/2015,8.81
19/04/2015,9.02
20/04/2015,9.16
21/04/2015,8.81
22/04/2015,8.69
23/04/2015,8.21
24/04/2015,7.5
25/04/2015,7.22
26/04/2015,7.13
27/04/2015,6.19
28/04/2015,6.31
29/04/2015,6.71
30/04/2015,6.31
01/05/2015,6.65
02/05/2015,5.98
03/05/2015,6.25
04/05/2015,6.13
05/05/2015,6.07
06/05/2015,6.05
07/05/2015,6.84
08/05/2015,6.56
09/05/2015,6.09
10/05/2015,5.64
11/05/2015,5.57
12/05/2015,5.08
13/05/2015,5.28
14/05/2015,4.97
15/05/2015,4.83
16/05/2015,5.16
17/05/2015,5.41
18/05/2015,5.25
19/05/2015,5.84
20/05/2015,6.17
21/05/2015,6.2
22/05/2015,6.51
23/05/2015,6.72
24/05/2015,7.27
25/05/2015,7.07
26/05/2015,6.75
27/05/2015,6.51
28/05/2015,6.57
29/05/2015,6.4
30/05/2015,6.61
31/05/2015,6.03
01/06/2015,5.45
02/06/2015,5.68
03/06/2015,5.38
04/06/2015,5.18
05/06/2015,5.75
06/06/2015,5.75
07/06/2015,5.92
08/06/2015,6.24
09/06/2015,6.31
10/06/2015,5.85
11/06/2015,5.63
12/06/2015,6.48
13/06/2015,6.37
14/06/2015,6.54
15/06/2015,6.72
16/06/2015,6.77
17/06/2015,6.35
18/06/2015,6.09
19/06/2015,6.32
20/06/2015,6.14
21/06/2015,6.3
22/06/2015,6.3
23/06/2015,6.14
24/06/2015,6.05
25/06/2015,6.24
26/06/2015,6.15
27/06/2015,6.67
28/06/2015,6.87
29/06/2015,7.31
30/06/2015,7.88
01/07/2015,7.14
02/07/2015,7.42
03/07/2015,7.34
04/07/2015,7.42
05/07/2015,7.52
06/07/2015,8.09
07/07/2015,7.81
08/07/2015,7.86
09/07/2015,8.02
10/07/2015,7.99
11/07/2015,8.64
12/07/2015,9.14
13/07/2015,8.37
14/07/2015,8.35
15/07/2015,8.52
16/07/2015,8.87
17/07/2015,9.28
18/07/2015,9.48
19/07/2015,8.56
20/07/2015,7.85
21/07/2015,7.68
22/07/2015,7.48
23/07/2015,7.95
24/07/2015,7.2
25/07/2015,7.28
26/07/2015,7.5
27/07/2015,8.13
28/07/2015,8.36
29/07/2015,8.51
30/07/2015,8.2
31/07/2015,7.8
01/08/2015,7.73
02/08/2015,7.38
03/08/2015,7.84
04/08/2015,7.86
05/08/2015,7.77
06/08/2015,7.83
07/08/2015,8.16
08/08/2015,8.21
09/08/2015,8.16
10/08/2015,7.75
11/08/2015,8.03
12/08/2015,8.04
13/08/2015,8.26
14/08/2015,8.1
15/08/2015,8.49
16/08/2015,8.36
17/08/2015,9.05
18/08/2015,9.19
19/08/2015,9.27
20/08/2015,10.16
21/08/2015,9.8
22/08/2015,10.09
23/08/2015,10.06
24/08/2015,10.54
25/08/2015,10.91
26/08/2015,11.78
27/08/2015,11.42
28/08/2015,10.63
29/08/2015,11.02
30/08/2015,10.94
31/08/2015,11.02
01/09/2015,11.55
02/09/2015,11.88
03/09/2015,12.13
04/09/2015,13.1
05/09/2015,12.61
06/09/2015,12.91
07/09/2015,13.89
08/09/2015,13.57
09/09/2015,14.63
10/09/2015,14.37
11/09/2015,14.74
12/09/2015,15.85
13/09/2015,17.3
14/09/2015,18.41
15/09/2015,19.93
16/09/2015,23.04
17/09/2015,23.31
18/09/2015,22.82
19/09/2015,20.69
20/09/2015,20.73
21/09/2015,20.74
22/09/2015,20.69
23/09/2015,18.67
24/09/2015,18.19
25/09/2015,18.95
26/09/2015,18.14
27/09/2015,19.99
28/09/2015,19.47
29/09/2015,18.61
30/09/2015,19.94
01/10/2015,20.11
02/10/2015,20.11
03/10/2015,19.28
04/10/2015,19.98
05/10/2015,18.81
06/10/2015,18.83
07/10/2015,18.84
08/10/2015,19.71
09/10/2015,17.21
10/10/2015,16.99
11/10/2015,16.58
12/10/2015,15.61
13/10/2015,15.54
14/10/2015,16.74
15/10/2015,17.65
16/10/2015,15.98
17/10/2015,16.26
18/10/2015,16.84
19/10/2015,16.06
20/10/2015,15.24
21/10/2015,14.54
22/10/2015,15.2
23/10/2015,14.82
24/10/2015,14.15
25/10/2015,13.68
26/10/2015,12.53
27/10/2015,13.22
28/10/2015,12.84
29/10/2015,12.45
30/10/2015,11.63
31/10/2015,12.25
01/11/2015,11.72
02/11/2015,12.54
03/11/2015,11.96
04/11/2015,11.3
05/11/2015,10.57
06/11/2015,10.5
07/11/2015,10.24
08/11/2015,9.69
09/11/2015,9.55
10/11/2015,9.46
11/11/2015,9.54
12/11/2015,9.6
13/11/2015,9.73
14/11/2015,10.06
15/11/2015,10.48
16/11/2015,10.67
17/11/2015,10.68
18/11/2015,10.19
19/11/2015,9.83
20/11/2015,9.9
21/11/2015,9.94
22/11/2015,9.87
23/11/2015,9.84
24/11/2015,9.51
25/11/2015,9.84
26/11/2015,8.89
27/11/2015,8.49
28/11/2015,8.12
29/11/2015,8.43
30/11/2015,8.37
01/12/2015,9.07
02/12/2015,8.77
03/12/2015,8.99
04/12/2015,9.17
05/12/2015,9.09
06/12/2015,8.66
07/12/2015,9.07
08/12/2015,9.2
09/12/2015,9.14
10/12/2015,9.12
11/12/2015,8.39
12/12/2015,8.16
13/12/2015,8.06
14/12/2015,7.95
15/12/2015,8.54
16/12/2015,8.18
17/12/2015,8.42
18/12/2015,8.63
19/12/2015,8.94
20/12/2015,8.42
21/12/2015,8.89
22/12/2015,9.17
23/12/2015,9.16
24/12/2015,8.43
25/12/2015,8.83
26/12/2015,9.06
27/12/2015,9.33
28/12/2015,9.54
29/12/2015,9.43
30/12/2015,9.39
31/12/2015,9.04
01/01/2016,8.77
02/01/2016,9.27
03/01/2016,8.95
04/01/2016,8.99
05/01/2016,8.64
06/01/2016,8.68
07/01/2016,8.65
08/01/2016,8.86
09/01/2016,8.86
10/01/2016,8.45
11/01/2016,9.09
12/01/2016,9.44
13/01/2016,9.97
14/01/2016,9.91
15/01/2016,10.41
16/01/2016,10.88
17/01/2016,10.7
18/01/2016,10.22
19/01/2016,9.8
20/01/2016,10.43
21/01/2016,9.49
22/01/2016,9.26
23/01/2016,9.08
24/01/2016,9.21
25/01/2016,9.26
26/01/2016,10.41
27/01/2016,11.57
28/01/2016,11.72
29/01/2016,12.0
30/01/2016,11.85
31/01/2016,12.03
01/02/2016,12.32
02/02/2016,12.01
03/02/2016,12.21
04/02/2016,12.71
05/02/2016,13.65
06/02/2016,14.54
07/02/2016,14.21
08/02/2016,13.21
09/02/2016,12.91
10/02/2016,12.23
11/02/2016,11.57
12/02/2016,11.43
13/02/2016,10.81
14/02/2016,10.91
15/02/2016,10.67
16/02/2016,12.0
17/02/2016,11.97
18/02/2016,11.78
19/02/2016,11.93
20/02/2016,11.4
21/02/2016,11.31
22/02/2016,10.75
23/02/2016,11.39
24/02/2016,10.53
25/02/2016,11.35
26/02/2016,11.47
27/02/2016,11.61
28/02/2016,11.36
29/02/2016,11.09
01/03/2016,12.06
02/03/2016,13.18
03/03/2016,13.31
04/03/2016,13.77
05/03/2016,13.27
06/03/2016,13.02
07/03/2016,12.41
08/03/2016,11.5
09/03/2016,10.61
10/03/2016,10.22
11/03/2016,9.66
12/03/2016,9.91
13/03/2016,10.27
14/03/2016,9.82
15/03/2016,9.48
16/03/2016,8.66
17/03/2016,8.04
18/03/2016,8.14
19/03/2016,8.65
20/03/2016,9.06
21/03/2016,8.83
22/03/2016,8.72
23/03/2016,8.84
24/03/2016,9.33
25/03/2016,9.69
26/03/2016,10.3
27/03/2016,9.6
28/03/2016,9.97
29/03/2016,11.22
30/03/2016,11.45
31/03/2016,11.9
01/04/2016,13.07
02/04/2016,12.5
03/04/2016,13.31
04/04/2016,12.51
05/04/2016,12.42
06/04/2016,13.11
07/04/2016,12.69
08/04/2016,13.02
09/04/2016,13.56
10/04/2016,13.87
11/04/2016,13.89
12/04/2016,13.34
13/04/2016,15.14
14/04/2016,15.45
15/04/2016,17.45
16/04/2016,17.18
17/04/2016,16.38
18/04/2016,16.22
19/04/2016,16.25
20/04/2016,15.37
21/04/2016,15.02
22/04/2016,14.3
23/04/2016,15.22
24/04/2016,14.69
25/04/2016,15.92
26/04/2016,16.84
27/04/2016,16.42
28/04/2016,17.37
29/04/2016,17.87
30/04/2016,18.25
01/05/2016,17.85
02/05/2016,18.07
03/05/2016,17.75
04/05/2016,17.22
05/05/2016,17.2
06/05/2016,16.58
07/05/2016,15.98
08/05/2016,15.76
09/05/2016,15.27
10/05/2016,15.11
11/05/2016,14.66
12/05/2016,14.18
13/05/2016,13.91
14/05/2016,13.57
15/05/2016,13.51
16/05/2016,13.94
17/05/2016,14.44
18/05/2016,13.9
19/05/2016,14.54
20/05/2016,13.84
21/05/2016,12.52
22/05/2016,12.0
23/05/2016,12.01
24/05/2016,11.58
25/05/2016,12.24
26/05/2016,10.68
27/05/2016,10.8
28/05/2016,11.11
29/05/2016,11.42
30/05/2016,12.83
31/05/2016,12.82
01/06/2016,14.41
02/06/2016,14.01
03/06/2016,14.36
04/06/2016,14.96
05/06/2016,13.69
06/06/2016,13.01
07/06/2016,13.76
08/06/2016,13.49
09/06/2016,13.63
10/06/2016,12.94
11/06/2016,13.6
12/06/2016,14.32
13/06/2016,15.15
14/06/2016,14.1
15/06/2016,13.27
16/06/2016,14.41
17/06/2016,14.41
18/06/2016,13.79
19/06/2016,15.28
20/06/2016,14.68
21/06/2016,15.37
22/06/2016,16.04
23/06/2016,17.47
24/06/2016,17.95
25/06/2016,17.88
26/06/2016,16.94
27/06/2016,16.47
28/06/2016,17.74
29/06/2016,18.79
30/06/2016,19.89
01/07/2016,19.07
02/07/2016,17.96
03/07/2016,16.2
04/07/2016,17.06
05/07/2016,18.38
06/07/2016,17.17
07/07/2016,17.82
08/07/2016,18.54
09/07/2016,17.81
10/07/2016,19.82
11/07/2016,20.44
12/07/2016,20.44
13/07/2016,20.2
14/07/2016,20.23
15/07/2016,20.7
16/07/2016,19.22
17/07/2016,19.07
18/07/2016,18.18
19/07/2016,19.21
20/07/2016,17.9
21/07/2016,18.49
22/07/2016,19.1
23/07/2016,18.33
24/07/2016,16.76
25/07/2016,15.93
26/07/2016,15.58
27/07/2016,15.65
28/07/2016,16.33
29/07/2016,15.23
30/07/2016,13.55
31/07/2016,13.65
01/08/2016,14.36
02/08/2016,15.24
03/08/2016,14.46
04/08/2016,14.21
05/08/2016,14.19
06/08/2016,14.42
07/08/2016,13.58
08/08/2016,13.76
09/08/2016,12.75
10/08/2016,13.03
11/08/2016,11.42
12/08/2016,11.91
13/08/2016,11.42
14/08/2016,12.01
15/08/2016,13.17
16/08/2016,12.73
17/08/2016,13.88
18/08/2016,13.61
19/08/2016,13.32
20/08/2016,13.34
21/08/2016,13.06
22/08/2016,13.79
23/08/2016,13.15
24/08/2016,14.58
25/08/2016,14.78
26/08/2016,14.06
27/08/2016,13.58
28/08/2016,13.54
29/08/2016,13.61
30/08/2016,12.93
31/08/2016,13.98
01/09/2016,14.94
02/09/2016,14.44
03/09/2016,13.22
04/09/2016,12.61
05/09/2016,11.71
06/09/2016,11.5
07/09/2016,10.79
08/09/2016,11.47
09/09/2016,11.61
10/09/2016,10.77
11/09/2016,10.54
12/09/2016,10.41
13/09/2016,9.99
14/09/2016,9.77
15/09/2016,9.15
16/09/2016,9.35
17/09/2016,8.88
18/09/2016,9.64
19/09/2016,9.63
20/09/2016,9.97
21/09/2016,10.14
22/09/2016,9.7
23/09/2016,10.08
24/09/2016,10.52
25/09/2016,10.41
26/09/2016,11.01
27/09/2016,10.38
28/09/2016,10.86
29/09/2016,10.87
30/09/2016,10.34
01/10/2016,10.72
02/10/2016,10.25
03/10/2016,11.22
04/10/2016,11.07
05/10/2016,10.6
06/10/2016,11.23
07/10/2016,10.5
08/10/2016,10.82
09/10/2016,10.64
10/10/2016,10.67
11/10/2016,9.54
12/10/2016,9.84
13/10/2016,9.15
14/10/2016,9.78
15/10/2016,10.17
16/10/2016,10.11
17/10/2016,10.61
18/10/2016,12.16
19/10/2016,11.61
20/10/2016,11.38
21/10/2016,11.44
22/10/2016,12.32
23/10/2016,11.96
24/10/2016,12.11
25/10/2016,11.68
26/10/2016,11.52
27/10/2016,11.56
28/10/2016,10.9
29/10/2016,10.87
30/10/2016,10.45
31/10/2016,10.48
01/11/2016,10.11
02/11/2016,10.0
03/11/2016,10.27
04/11/2016,10.15
05/11/2016,9.96
06/11/2016,10.24
07/11/2016,10.45
08/11/2016,10.53
09/11/2016,9.86
10/11/2016,10.64
11/11/2016,10.79
12/11/2016,10.43
13/11/2016,9.89
14/11/2016,9.12
15/11/2016,8.83
16/11/2016,8.41
17/11/2016,8.64
18/11/2016,9.1
19/11/2016,8.82
20/11/2016,9.59
21/11/2016,9.33
22/11/2016,9.6
23/11/2016,9.75
24/11/2016,9.72
25/11/2016,9.64
26/11/2016,10.43
27/11/2016,10.92
28/11/2016,11.8
29/11/2016,12.15
30/11/2016,12.54
01/12/2016,13.65
02/12/2016,14.27
03/12/2016,14.23
04/12/2016,13.52
05/12/2016,14.34
06/12/2016,13.3
07/12/2016,12.8
08/12/2016,12.44
09/12/2016,12.1
10/12/2016,11.49
11/12/2016,11.34
12/12/2016,11.09
13/12/2016,11.69
14/12/2016,12.08
15/12/2016,11.54
16/12/2016,12.0
17/12/2016,11.81
18/12/2016,11.09
19/12/2016,10.37
20/12/2016,11.3
21/12/2016,10.29
22/12/2016,9.96
23/12/2016,9.2
24/12/2016,9.04
25/12/2016,9.18
26/12/2016,9.31
27/12/2016,9.2
28/12/2016,9.8
29/12/2016,9.59
30/12/2016,9.84
31/12/2016,10.19
01/01/2017,9.32
02/01/2017,9.58
03/01/2017,9.64
04/01/2017,9.49
05/01/2017,9.06
06/01/2017,8.99
07/01/2017,8.43
08/01/2017,8.04
09/01/2017,7.91
10/01/2017,8.22
11/01/2017,9.41
12/01/2017,9.44
13/01/2017,9.36
14/01/2017,9.39
15/01/2017,9.88
16/01/2017,11.07
17/01/2017,11.18
18/01/2017,10.68
19/01/2017,12.03
20/01/2017,12.5
21/01/2017,12.9
22/01/2017,12.5
23/01/2017,12.52
24/01/2017,12.43
25/01/2017,12.43
26/01/2017,12.72
27/01/2017,12.57
28/01/2017,11.77
29/01/2017,11.3
30/01/2017,11.54
31/01/2017,11.84
01/02/2017,11.57
02/02/2017,12.99
03/02/2017,13.26
04/02/2017,13.37
05/02/2017,12.2
06/02/2017,12.19
07/02/2017,12.61
08/02/2017,12.27
09/02/2017,12.98
10/02/2017,13.28
11/02/2017,13.89
12/02/2017,13.72
13/02/2017,14.26
14/02/2017,13.82
15/02/2017,13.55
16/02/2017,13.32
17/02/2017,13.91
18/02/2017,13.72
19/02/2017,13.74
20/02/2017,14.04
21/02/2017,13.71
22/02/2017,13.49
23/02/2017,12.49
24/02/2017,11.52
25/02/2017,12.52
26/02/2017,13.16
27/02/2017,13.51
28/02/2017,12.88
01/03/2017,11.95
02/03/2017,12.28
03/03/2017,12.1
04/03/2017,10.86
05/03/2017,10.17
06/03/2017,9.62
07/03/2017,9.88
08/03/2017,9.93
09/03/2017,10.2
10/03/2017,9.64
11/03/2017,9.32
12/03/2017,9.16
13/03/2017,10.23
14/03/2017,10.48
15/03/2017,11.3
16/03/2017,12.0
17/03/2017,12.57
18/03/2017,11.7
19/03/2017,11.68
20/03/2017,11.26
21/03/2017,11.47
22/03/2017,11.81
23/03/2017,10.98
24/03/2017,10.7
25/03/2017,11.41
26/03/2017,11.23
27/03/2017,10.36
28/03/2017,10.49
29/03/2017,10.55
30/03/2017,11.09
31/03/2017,10.69
01/04/2017,10.28
02/04/2017,10.68
03/04/2017,10.31
04/04/2017,10.44
05/04/2017,9.91
06/04/2017,10.67
07/04/2017,10.91
08/04/2017,10.78
09/04/2017,10.44
10/04/2017,11.3
11/04/2017,12.3
12/04/2017,14.16
13/04/2017,14.71
14/04/2017,15.36
15/04/2017,15.63
16/04/2017,16.85
17/04/2017,15.89
18/04/2017,14.94
19/04/2017,15.53
20/04/2017,15.58
21/04/2017,15.9
22/04/2017,16.21
23/04/2017,16.77
24/04/2017,14.61
25/04/2017,13.73
26/04/2017,13.34
27/04/2017,12.91
28/04/2017,11.46
29/04/2017,12.25
30/04/2017,11.99
01/05/2017,12.47
02/05/2017,11.3
03/05/2017,11.88
04/05/2017,11.95
05/05/2017,12.5
06/05/2017,12.82
07/05/2017,12.11
08/05/2017,11.66
09/05/2017,12.62
10/05/2017,12.14
11/05/2017,12.37
12/05/2017,12.9
13/05/2017,12.74
14/05/2017,11.67
15/05/2017,12.28
16/05/2017,12.48
17/05/2017,11.69
18/05/2017,10.99
19/05/2017,10.42
20/05/2017,9.89
21/05/2017,9.9
22/05/2017,11.16
23/05/2017,11.2
24/05/2017,10.54
25/05/2017,10.81
26/05/2017,11.5
27/05/2017,11.81
28/05/2017,10.94
29/05/2017,10.89
30/05/2017,10.61
31/05/2017,10.21
01/06/2017,10.34
02/06/2017,10.28
03/06/2017,10.27
04/06/2017,10.78
05/06/2017,10.5
06/06/2017,10.29
07/06/2017,10.45
08/06/2017,9.96
09/06/2017,11.29
10/06/2017,11.61
11/06/2017,11.77
12/06/2017,11.9
13/06/2017,11.35
14/06/2017,10.85
15/06/2017,11.47
16/06/2017,11.34
17/06/2017,11.28
18/06/2017,11.75
19/06/2017,12.42
20/06/2017,12.07
21/06/2017,12.11
22/06/2017,12.12
23/06/2017,12.83
24/06/2017,13.45
25/06/2017,11.99
26/06/2017,12.0
27/06/2017,11.73
28/06/2017,11.48
29/06/2017,11.76
30/06/2017,11.36
01/07/2017,11.22
02/07/2017,11.22
03/07/2017,11.09
04/07/2017,11.02
05/07/2017,11.2
06/07/2017,10.03
07/07/2017,10.2
08/07/2017,9.6
09/07/2017,9.88
10/07/2017,9.93
11/07/2017,9.69
12/07/2017,9.46
13/07/2017,9.65
14/07/2017,9.2
15/07/2017,8.29
16/07/2017,8.1
17/07/2017,8.47
18/07/2017,8.57
19/07/2017,8.85
20/07/2017,9.32
21/07/2017,8.78
22/07/2017,9.38
23/07/2017,9.35
24/07/2017,9.47
25/07/2017,9.35
26/07/2017,8.95
27/07/2017,8.52
28/07/2017,9.15
29/07/2017,9.98
30/07/2017,10.12
31/07/2017,9.71
01/08/2017,10.14
02/08/2017,9.89
03/08/2017,9.57
04/08/2017,9.48
05/08/2017,9.0
06/08/2017,8.76
07/08/2017,7.98
08/08/2017,8.18
09/08/2017,7.61
10/08/2017,7.73
11/08/2017,7.13
12/08/2017,5.92
13/08/2017,6.23
14/08/2017,6.1
15/08/2017,6.35
16/08/2017,6.13
17/08/2017,6.25
18/08/2017,5.76
19/08/2017,5.57
20/08/2017,5.72
21/08/2017,5.58
22/08/2017,5.58
23/08/2017,5.8
24/08/2017,5.8
25/08/2017,5.74
26/08/2017,5.91
27/08/2017,5.86
28/08/2017,5.64
29/08/2017,5.68
30/08/2017,5.75
31/08/2017,5.64
01/09/2017,5.62
02/09/2017,5.89
03/09/2017,5.84
04/09/2017,5.99
05/09/2017,6.45
06/09/2017,6.5
07/09/2017,6.52
08/09/2017,6.76
09/09/2017,6.2
10/09/2017,6.33
11/09/2017,6.54
12/09/2017,7.29
13/09/2017,6.98
14/09/2017,7.4
15/09/2017,7.09
16/09/2017,6.92
17/09/2017,6.6
18/09/2017,6.96
19/09/2017,6.95
20/09/2017,6.63
21/09/2017,6.29
22/09/2017,6.46
23/09/2017,6.05
24/09/2017,6.0
25/09/2017,6.29
26/09/2017,6.46
27/09/2017,6.56
28/09/2017,6.4
29/09/2017,6.16
30/09/2017,6.67
01/10/2017,6.95
02/10/2017,6.36
03/10/2017,6.49
04/10/2017,7.18
05/10/2017,7.06
06/10/2017,7.12
07/10/2017,7.95
08/10/2017,7.38
09/10/2017,7.68
10/10/2017,8.04
11/10/2017,8.31
12/10/2017,8.23
13/10/2017,8.34
14/10/2017,8.45
15/10/2017,8.11
16/10/2017,8.81
17/10/2017,9.1
18/10/2017,9.43
19/10/2017,9.29
20/10/2017,9.48
21/10/2017,10.35
22/10/2017,10.83
23/10/2017,11.5
24/10/2017,12.71
25/10/2017,12.5
26/10/2017,13.3
27/10/2017,12.71
28/10/2017,12.8
29/10/2017,13.19
30/10/2017,13.32
31/10/2017,13.76
01/11/2017,12.88
02/11/2017,13.01
03/11/2017,13.27
04/11/2017,12.49
05/11/2017,12.16
06/11/2017,12.33
07/11/2017,13.11
08/11/2017,13.64
09/11/2017,14.38
10/11/2017,14.24
11/11/2017,13.57
12/11/2017,14.29
13/11/2017,14.15
14/11/2017,13.77
15/11/2017,13.2
16/11/2017,12.94
17/11/2017,13.47
18/11/2017,12.94
19/11/2017,12.92
20/11/2017,14.55
21/11/2017,15.07
22/11/2017,15.11
23/11/2017,15.66
24/11/2017,15.9
25/11/2017,16.51
26/11/2017,16.93
27/11/2017,16.2
28/11/2017,16.7
29/11/2017,17.24
30/11/2017,15.44
01/12/2017,15.69
02/12/2017,15.79
03/12/2017,16.96
04/12/2017,16.0
05/12/2017,15.85
06/12/2017,15.68
07/12/2017,15.1
08/12/2017,15.95
09/12/2017,16.2
10/12/2017,15.34
11/12/2017,14.12
12/12/2017,14.62
13/12/2017,14.69
14/12/2017,15.74
15/12/2017,15.43
16/12/2017,15.47
17/12/2017,15.94
18/12/2017,16.86
19/12/2017,17.69
20/12/2017,17.8
21/12/2017,17.62
22/12/2017,19.69
23/12/2017,18.89
24/12/2017,18.89
25/12/2017,17.59
26/12/2017,18.51
27/12/2017,17.51
28/12/2017,18.68
29/12/2017,17.48
30/12/2017,17.72
31/12/2017,18.38
01/01/2018,17.43
02/01/2018,16.97
03/01/2018,16.88
04/01/2018,16.86
05/01/2018,18.61
06/01/2018,17.4
07/01/2018,16.44
08/01/2018,15.71
09/01/2018,14.85
10/01/2018,14.0
11/01/2018,15.22
12/01/2018,15.44
13/01/2018,16.73
14/01/2018,16.09
15/01/2018,16.34
16/01/2018,17.09
17/01/2018,17.24
18/01/2018,17.43
19/01/2018,18.08
20/01/2018,18.13
21/01/2018,18.09
22/01/2018,17.8
23/01/2018,18.15
24/01/2018,18.23
25/01/2018,17.81
26/01/2018,16.75
27/01/2018,16.03
28/01/2018,16.69
29/01/2018,15.39
30/01/2018,13.93
31/01/2018,14.53
01/02/2018,14.13
02/02/2018,13.53
03/02/2018,12.57
04/02/2018,11.74
05/02/2018,11.37
06/02/2018,10.4
07/02/2018,9.7
08/02/2018,9.69
09/02/2018,9.26
10/02/2018,8.86
11/02/2018,8.57
12/02/2018,9.08
13/02/2018,8.99
14/02/2018,8.63
15/02/2018,8.88
16/02/2018,9.2
17/02/2018,9.58
18/02/2018,10.59
19/02/2018,11.17
20/02/2018,10.92
21/02/2018,10.8
22/02/2018,11.27
23/02/2018,12.07
24/02/2018,12.81
25/02/2018,12.07
26/02/2018,11.92
27/02/2018,11.25
28/02/2018,10.48
01/03/2018,10.3
02/03/2018,9.5
03/03/2018,9.21
04/03/2018,8.97
05/03/2018,8.75
06/03/2018,8.6
07/03/2018,8.86
08/03/2018,8.29
09/03/2018,7.71
10/03/2018,7.56
11/03/2018,7.23
12/03/2018,7.08
13/03/2018,6.41
14/03/2018,6.52
15/03/2018,6.88
16/03/2018,7.18
17/03/2018,7.39
18/03/2018,7.45
19/03/2018,7.13
20/03/2018,7.03
21/03/2018,7.01
22/03/2018,6.83
23/03/2018,7.21
24/03/2018,7.11
25/03/2018,6.92
26/03/2018,7.04
27/03/2018,6.85
28/03/2018,6.57
29/03/2018,7.05
30/03/2018,7.05
31/03/2018,6.87
01/04/2018,7.03
02/04/2018,6.93
03/04/2018,7.17
04/04/2018,7.54
05/04/2018,7.6
06/04/2018,7.82
07/04/2018,7.5
08/04/2018,8.07
09/04/2018,7.65
10/04/2018,8.12
11/04/2018,7.67
12/04/2018,8.04
13/04/2018,8.61
14/04/2018,8.2
15/04/2018,8.11
16/04/2018,8.39
17/04/2018,9.05
18/04/2018,8.36
19/04/2018,7.88
20/04/2018,7.89
21/04/2018,8.21
22/04/2018,8.84
23/04/2018,8.81
24/04/2018,8.33
25/04/2018,8.19
26/04/2018,8.47
27/04/2018,9.33
28/04/2018,9.19
29/04/2018,9.24
30/04/2018,9.29
01/05/2018,9.36
02/05/2018,9.1
03/05/2018,9.22
04/05/2018,8.96
05/05/2018,8.81
06/05/2018,9.08
07/05/2018,9.71
08/05/2018,9.58
09/05/2018,9.63
10/05/2018,9.32
11/05/2018,8.98
12/05/2018,8.73
13/05/2018,8.79
14/05/2018,8.5
15/05/2018,8.59
16/05/2018,9.58
17/05/2018,10.16
18/05/2018,9.76
19/05/2018,9.43
20/05/2018,9.56
21/05/2018,10.03
22/05/2018,9.59
23/05/2018,9.61
24/05/2018,10.19
25/05/2018,10.23
26/05/2018,10.32
27/05/2018,10.24
28/05/2018,10.32
29/05/2018,10.24
30/05/2018,10.17
31/05/2018,9.37
01/06/2018,9.72
02/06/2018,9.69
03/06/2018,9.7
04/06/2018,9.7
05/06/2018,9.92
06/06/2018,10.23
07/06/2018,9.32
08/06/2018,9.34
09/06/2018,9.11
10/06/2018,8.76
11/06/2018,9.38
