date,price_index
18/12/2014,3.13
19/12/2014,3.03
20/12/2014,3.05
21/12/2014,3.18
22/12/2014,2.74
23/12/2014,2.5
24/12/2014,2.56
25/12/2014,2.47
26/12/2014,2.46
27/12/2014,2.72
28/12/2014,2.71
29/12/2014,2.65
30/12/2014,2.8
31/12/2014,3.02
01/01/2015,3.18
02/01/2015,3.21
03/01/2015,3.44
04/01/2015,3.46
05/01/2015,3.64
06/01/2015,3.55
07/01/2015,3.63
08/01/2015,3.74
09/01/2015,3.52
10/01/2015,3.39
11/01/2015,3.25
12/01/2015,3.24
13/01/2015,3.12
14/01/2015,3.43
15/01/2015,3.28
16/01/2015,3.36
17/01/2015,3.32
18/01/2015,3.22
19/01/2015,3.2
20/01/2015,3.17
21/01/2015,3.03
22/01/2015,2.99
23/01/2015,3.03
24/01/2015,2.79
25/01/2015,2.79
26/01/2015,2.77
27/01/2015,2.73
28/01/2015,2.6
29/01/2015,2.73
30/01/2015,2.7
31/01/2015,2.59
01/02/2015,2.44
02/02/2015,2.27
03/02/2015,2.17
04/02/2015,2.01
05/02/2015,2.11
06/02/2015,2.15
07/02/2015,2.3
08/02/2015,2.5
09/02/2015,2.64
10/02/2015,2.91
11/02/2015,3.12
12/02/2015,3.19
13/02/2015,3.51
14/02/2015,3.68
15/02/2015,4.05
16/02/2015,3.98
17/02/2015,4.0
18/02/2015,4.08
19/02/2015,3.91
20/02/2015,4.2
21/02/2015,4.26
22/02/2015,3.94
23/02/2015,4.07
24/02/2015,4.15
25/02/2015,4.39
26/02/2015,4.39
27/02/2015,4.53
28/02/2015,4.38
01/03/2015,4.47
02/03/2015,4.48
03/03/2015,4.74
04/03/2015,4.78
05/03/2015,4.68
06/03/2015,4.55
07/03/2015,4.99
08/03/2015,4.67
09/03/2015,4.77
10/03/2015,5.02
11/03/2015,5.12
12/03/2015,4.54
13/03/2015,4.6
14/03/2015,4.97
15/03/2015,5.3
16/03/2015,5.89
17/03/2015,5.96
18/03/2015,5.61
19/03/2015,5.96
20/03/2015,6.33
21/03/2015,6.16
22/03/2015,6.01
23/03/2015,5.55
24/03/2015,5.46
25/03/2015,5.25
26/03/2015,4.82
27/03/2015,4.65
28/03/2015,4.33
29/03/2015,4.29
30/03/2015,4.49
31/03/2015,4.42
01/04/2015,4.33
02/04/2015,4.26
03/04/2015,4.16
04/04/2015,3.77
05/04/2015,3.75
06/04/2015,3.69
07/04/2015,3.75
08/04/2015,3.63
09/04/2015,3.67
10/04/2015,3.91
11/04/2015,4.14
12/04/2015,4.45
13/04/2015,4.64
14/04/2015,4.25
15/04/2015,4.57
16/04/2015,4.62
17/04/2015,4.68
18/04/2015,4.66
19/04/2015,4.99
20/04/2015,4.72
21/04/2015,4.38
22/04/2015,4.81
23/04/2015,4.38
24/04/2015,4.49
25/04/2015,4.01
26/04/2015,3.83
27/04/2015,3.61
28/04/2015,4.14
29/04/2015,4.14
30/04/2015,4.14
01/05/2015,4.23
02/05/2015,4.71
03/05/2015,4.89
04/05/2015,4.84
05/05/2015,4.68
06/05/2015,4.72
07/05/2015,4.88
08/05/2015,4.83
09/05/2015,4.74
10/05/2015,4.63
11/05/2015,4.47
12/05/2015,4.85
13/05/2015,4.8
14/05/2015,4.87
15/05/2015,4.64
16/05/2015,4.83
17/05/2015,4.73
18/05/2015,4.88
19/05/2015,4.91
20/05/2015,5.03
21/05/2015,5.21
22/05/2015,4.73
23/05/2015,4.93
24/05/2015,4.73
25/05/2015,4.81
26/05/2015,4.81
27/05/2015,4.89
28/05/2015,4.95
29/05/2015,5.22
30/05/2015,5.51
31/05/2015,5.2
01/06/2015,5.51
02/06/2015,5.37
03/06/2015,5.34
04/06/2015,5.1
05/06/2015,5.12
06/06/2015,4.72
07/06/2015,4.66
08/06/2015,4.76
09/06/2015,4.61
10/06/2015,4.8
11/06/2015,5.0
12/06/2015,5.29
13/06/2015,4.98
14/06/2015,4.6
15/06/2015,4.79
16/06/2015,4.7
17/06/2015,4.64
18/06/2015,4.97
19/06/2015,4.85
20/06/2015,5.11
21/06/2015,5.29
22/06/2015,5.03
23/06/2015,4.85
24/06/2015,4.8
25/06/2015,4.32
26/06/2015,4.31
27/06/2015,4.23
28/06/2015,4.43
29/06/2015,4.71
30/06/2015,4.74
01/07/2015,4.53
02/07/2015,4.58
03/07/2015,4.5
04/07/2015,4.44
05/07/2015,4.74
06/07/2015,4.59
07/07/2015,4.57
08/07/2015,4.26
09/07/2015,4.42
10/07/2015,4.24
11/07/2015,4.41
12/07/2015,4.37
13/07/2015,4.08
14/07/2015,3.54
15/07/2015,3.32
16/07/2015,3.19
17/07/2015,3.19
18/07/2015,3.1
19/07/2015,2.99
20/07/2015,3.01
21/07/2015,3.01
22/07/2015,3.06
23/07/2015,2.73
24/07/2015,2.54
25/07/2015,2.68
26/07/2015,2.52
27/07/2015,2.78
28/07/2015,2.58
29/07/2015,2.56
30/07/2015,2.6
31/07/2015,2.45
01/08/2015,2.39
02/08/2015,2.24
03/08/2015,2.07
04/08/2015,2.01
05/08/2015,1.94
06/08/2015,1.72
07/08/2015,1.62
08/08/2015,1.77
09/08/2015,1.88
10/08/2015,1.84
11/08/2015,2.12
12/08/2015,2.23
13/08/2015,2.04
14/08/2015,2.11
15/08/2015,2.13
16/08/2015,2.12
17/08/2015,1.94
18/08/2015,1.84
19/08/2015,1.75
20/08/2015,1.72
21/08/2015,1.66
22/08/2015,1.66
23/08/2015,1.77
24/08/2015,1.76
25/08/2015,1.76
26/08/2015,1.71
27/08/2015,1.68
28/08/2015,1.75
29/08/2015,1.66
30/08/2015,1.61
31/08/2015,1.63
01/09/2015,1.54
02/09/2015,1.55
03/09/2015,1.47
04/09/2015,1.59
05/09/2015,1.54
06/09/2015,1.61
07/09/2015,1.76
08/09/2015,1.8
09/09/2015,1.72
10/09/2015,1.58
11/09/2015,1.52
12/09/2015,1.51
13/09/2015,1.57
14/09/2015,1.71
15/09/2015,1.88
16/09/2015,1.87
17/09/2015,1.92
18/09/2015,2.05
19/09/2015,1.91
20/09/2015,1.92
21/09/2015,1.97
22/09/2015,2.0
23/09/2015,2.12
24/09/2015,2.1
25/09/2015,2.15
26/09/2015,2.24
27/09/2015,2.16
28/09/2015,2.02
29/09/2015,2.23
30/09/2015,2.11
01/10/2015,2.0
02/10/2015,2.01
03/10/2015,2.2
04/10/2015,2.17
05/10/2015,2.27
06/10/2015,2.27
07/10/2015,2.4
08/10/2015,2.24
09/10/2015,2.24
10/10/2015,2.11
11/10/2015,2.02
12/10/2015,2.2
13/10/2015,2.23
14/10/2015,2.23
15/10/2015,1.99
16/10/2015,1.87
17/10/2015,1.71
18/10/2015,1.84
19/10/2015,1.91
20/10/2015,1.94
21/10/2015,1.99
22/10/2015,1.94
23/10/2015,2.13
24/10/2015,2.23
25/10/2015,2.21
26/10/2015,2.2
27/10/2015,2.37
28/10/2015,2.38
29/10/2015,2.21
30/10/2015,2.36
31/10/2015,2.39
01/11/2015,2.41
02/11/2015,2.35
03/11/2015,2.55
04/11/2015,2.63
05/11/2015,2.42
06/11/2015,2.34
07/11/2015,2.35
08/11/2015,2.34
09/11/2015,2.4
10/11/2015,2.32
11/11/2015,2.29
12/11/2015,2.38
13/11/2015,2.45
14/11/2015,2.48
15/11/2015,2.28
16/11/2015,2.23
17/11/2015,2.17
18/11/2015,2.09
19/11/2015,2.1
20/11/2015,2.12
21/11/2015,2.1
22/11/2015,2.02
23/11/2015,2.01
24/11/2015,2.22
25/11/2015,2.4
26/11/2015,2.56
27/11/2015,2.51
28/11/2015,2.36
29/11/2015,2.43
30/11/2015,2.39
01/12/2015,2.51
02/12/2015,2.37
03/12/2015,2.35
04/12/2015,2.42
05/12/2015,2.42
06/12/2015,2.2
07/12/2015,2.26
08/12/2015,2.31
09/12/2015,2.15
10/12/2015,2.23
11/12/2015,2.31
12/12/2015,2.25
13/12/2015,2.31
14/12/2015,2.17
15/12/2015,2.08
16/12/2015,2.08
17/12/2015,2.34
18/12/2015,2.23
19/12/2015,2.22
20/12/2015,2.31
21/12/2015,2.32
22/12/2015,2.21
23/12/2015,2.21
24/12/2015,2.21
25/12/2015,2.25
26/12/2015,2.44
27/12/2015,2.42
28/12/2015,2.3
29/12/2015,2.2
30/12/2015,2.26
31/12/2015,2.28
01/01/2016,2.27
02/01/2016,2.34
03/01/2016,2.32
04/01/2016,2.2
05/01/2016,2.27
06/01/2016,2.17
07/01/2016,2.28
08/01/2016,2.24
09/01/2016,2.37
10/01/2016,2.22
11/01/2016,2.4
12/01/2016,2.34
13/01/2016,2.32
14/01/2016,2.28
15/01/2016,2.15
16/01/2016,2.35
17/01/2016,2.18
18/01/2016,2.18
19/01/2016,2.12
20/01/2016,2.3
21/01/2016,2.18
22/01/2016,2.23
23/01/2016,2.19
24/01/2016,2.28
25/01/2016,2.21
26/01/2016,2.28
27/01/2016,2.48
28/01/2016,2.6
29/01/2016,2.4
30/01/2016,2.35
31/01/2016,2.39
01/02/2016,2.33
02/02/2016,2.12
03/02/2016,2.04
04/02/2016,1.96
05/02/2016,2.14
06/02/2016,2.17
07/02/2016,2.17
08/02/2016,2.13
09/02/2016,2.16
10/02/2016,2.1
11/02/2016,2.27
12/02/2016,2.34
13/02/2016,2.41
14/02/2016,2.37
15/02/2016,2.51
16/02/2016,2.52
17/02/2016,2.4
18/02/2016,2.49
19/02/2016,2.34
20/02/2016,2.47
21/02/2016,2.44
22/02/2016,2.36
23/02/2016,2.28
24/02/2016,2.58
25/02/2016,2.86
26/02/2016,2.67
27/02/2016,2.67
28/02/2016,2.8
29/02/2016,2.84
01/03/2016,2.8
02/03/2016,2.79
03/03/2016,2.88
04/03/2016,3.19
05/03/2016,3.24
06/03/2016,3.12
07/03/2016,3.18
08/03/2016,2.89
09/03/2016,2.88
10/03/2016,2.8
11/03/2016,2.83
12/03/2016,2.96
13/03/2016,3.25
14/03/2016,3.25
15/03/2016,3.25
16/03/2016,3.27
17/03/2016,3.22
18/03/2016,3.04
19/03/2016,3.14
20/03/2016,3.1
21/03/2016,2.83
22/03/2016,2.88
23/03/2016,2.91
24/03/2016,2.8
25/03/2016,2.61
26/03/2016,2.6
27/03/2016,2.43
28/03/2016,2.34
29/03/2016,2.27
30/03/2016,2.2
31/03/2016,2.11
01/04/2016,2.27
02/04/2016,2.26
03/04/2016,2.19
04/04/2016,2.15
05/04/2016,2.22
06/04/2016,2.37
07/04/2016,2.69
08/04/2016,2.85
09/04/2016,2.87
10/04/2016,2.78
11/04/2016,2.66
12/04/2016,2.65
13/04/2016,2.64
14/04/2016,2.82
15/04/2016,2.79
16/04/2016,2.87
17/04/2016,2.77
18/04/2016,2.68
19/04/2016,2.53
20/04/2016,2.61
21/04/2016,2.81
22/04/2016,2.66
23/04/2016,2.59
24/04/2016,2.63
25/04/2016,2.7
26/04/2016,2.83
27/04/2016,2.86
28/04/2016,3.07
29/04/2016,3.28
30/04/2016,3.09
01/05/2016,3.04
02/05/2016,3.4
03/05/2016,3.35
04/05/2016,3.46
05/05/2016,3.4
06/05/2016,3.41
07/05/2016,3.45
08/05/2016,3.45
09/05/2016,3.35
10/05/2016,3.49
11/05/2016,3.5
12/05/2016,3.45
13/05/2016,3.65
14/05/2016,3.51
15/05/2016,3.38
16/05/2016,3.53
17/05/2016,3.67
18/05/2016,3.73
19/05/2016,3.95
20/05/2016,3.94
21/05/2016,3.51
22/05/2016,3.5
23/05/2016,3.5
24/05/2016,3.59
25/05/2016,3.58
26/05/2016,3.61
27/05/2016,3.55
28/05/2016,3.53
29/05/2016,3.82
30/05/2016,3.82
31/05/2016,3.74
01/06/2016,3.67
02/06/2016,3.43
03/06/2016,3.46
04/06/2016,3.32
05/06/2016,3.1
06/06/2016,2.94
07/06/2016,2.96
08/06/2016,2.89
09/06/2016,3.14
10/06/2016,3.03
11/06/2016,3.01
12/06/2016,2.94
13/06/2016,2.6
14/06/2016,2.59
15/06/2016,2.7
16/06/2016,2.69
17/06/2016,2.66
18/06/2016,2.36
19/06/2016,2.29
20/06/2016,2.21
21/06/2016,2.25
22/06/2016,2.17
23/06/2016,2.25
24/06/2016,2.13
25/06/2016,2.06
26/06/2016,2.33
27/06/2016,2.42
28/06/2016,2.51
29/06/2016,2.87
30/06/2016,2.95
01/07/2016,2.85
02/07/2016,3.15
03/07/2016,3.21
04/07/2016,3.27
05/07/2016,3.41
06/07/2016,3.37
07/07/2016,3.2
08/07/2016,3.24
09/07/2016,3.4
10/07/2016,3.3
11/07/2016,3.12
12/07/2016,3.05
13/07/2016,2.92
14/07/2016,2.72
15/07/2016,2.77
16/07/2016,2.78
17/07/2016,2.86
18/07/2016,2.7
19/07/2016,2.8
20/07/2016,2.9
21/07/2016,2.9
22/07/2016,2.96
23/07/2016,3.03
24/07/2016,3.08
25/07/2016,2.9
26/07/2016,2.82
27/07/2016,2.74
28/07/2016,2.88
29/07/2016,2.96
30/07/2016,2.82
31/07/2016,2.94
01/08/2016,2.76
02/08/2016,2.62
03/08/2016,2.66
04/08/2016,2.7
05/08/2016,2.87
06/08/2016,2.81
07/08/2016,3.08
08/08/2016,3.01
09/08/2016,2.88
10/08/2016,2.7
11/08/2016,2.77
12/08/2016,2.74
13/08/2016,2.88
14/08/2016,3.11
15/08/2016,3.3
16/08/2016,3.05
17/08/2016,3.09
18/08/2016,2.88
19/08/2016,2.93
20/08/2016,2.74
21/08/2016,2.83
22/08/2016,2.98
23/08/2016,2.95
24/08/2016,3.09
25/08/2016,3.02
26/08/2016,3.14
27/08/2016,3.28
28/08/2016,3.23
29/08/2016,3.28
30/08/2016,3.35
31/08/2016,3.25
01/09/2016,3.18
02/09/2016,3.62
03/09/2016,3.83
04/09/2016,3.66
05/09/2016,3.49
06/09/2016,3.19
07/09/2016,3.23
08/09/2016,3.2
09/09/2016,3.29
10/09/2016,3.17
11/09/2016,3.32
12/09/2016,3.47
13/09/2016,3.69
14/09/2016,3.93
15/09/2016,4.28
16/09/2016,4.31
17/09/2016,4.3
18/09/2016,4.19
19/09/2016,4.12
20/09/2016,4.08
21/09/2016,4.06
22/09/2016,4.11
23/09/2016,4.15
24/09/2016,4.01
25/09/2016,3.84
26/09/2016,3.62
27/09/2016,3.4
28/09/2016,3.24
29/09/2016,3.81
30/09/2016,3.74
01/10/2016,3.91
02/10/2016,3.93
03/10/2016,3.61
04/10/2016,3.25
05/10/2016,3.2
06/10/2016,3.11
07/10/2016,3.01
08/10/2016,3.05
09/10/2016,3.01
10/10/2016,3.03
11/10/2016,3.06
12/10/2016,3.24
13/10/2016,3.23
14/10/2016,3.2
15/10/2016,3.35
16/10/2016,3.35
17/10/2016,3.64
18/10/2016,3.38
19/10/2016,3.37
20/10/2016,3.35
21/10/2016,3.22
22/10/2016,3.35
23/10/2016,3.46
24/10/2016,3.63
25/10/2016,3.64
26/10/2016,3.3
27/10/2016,3.43
28/10/2016,3.29
29/10/2016,3.34
30/10/2016,3.19
31/10/2016,3.04
01/11/2016,2.96
02/11/2016,3.07
03/11/2016,3.04
04/11/2016,2.99
05/11/2016,3.27
06/11/2016,3.34
07/11/2016,3.23
08/11/2016,3.18
09/11/2016,3.02
10/11/2016,3.12
11/11/2016,3.17
12/11/2016,2.99
13/11/2016,2.93
14/11/2016,3.03
15/11/2016,2.82
16/11/2016,2.73
17/11/2016,2.71
18/11/2016,2.59
19/11/2016,2.63
20/11/2016,2.58
21/11/2016,2.5
22/11/2016,2.48
23/11/2016,2.6
24/11/2016,2.47
25/11/2016,2.41
26/11/2016,2.26
27/11/2016,2.44
28/11/2016,2.36
29/11/2016,2.35
30/11/2016,2.33
01/12/2016,2.26
02/12/2016,2.27
03/12/2016,2.41
04/12/2016,2.53
05/12/2016,2.57
06/12/2016,2.51
07/12/2016,2.55
08/12/2016,2.35
09/12/2016,2.28
10/12/2016,2.3
11/12/2016,2.48
12/12/2016,2.42
13/12/2016,2.33
14/12/2016,2.31
15/12/2016,2.22
16/12/2016,2.13
17/12/2016,2.09
18/12/2016,2.21
19/12/2016,2.13
20/12/2016,2.09
21/12/2016,2.25
22/12/2016,2.4
23/12/2016,2.46
24/12/2016,2.74
25/12/2016,2.64
26/12/2016,2.7
27/12/2016,2.69
28/12/2016,2.62
29/12/2016,2.64
30/12/2016,2.52
31/12/2016,2.57
01/01/2017,2.39
02/01/2017,2.31
03/01/2017,2.34
04/01/2017,2.34
05/01/2017,2.29
06/01/2017,2.3
07/01/2017,2.43
08/01/2017,2.25
09/01/2017,2.18
10/01/2017,2.14
11/01/2017,2.13
12/01/2017,2.25
13/01/2017,2.1
14/01/2017,1.95
15/01/2017,1.93
16/01/2017,2.03
17/01/2017,2.14
18/01/2017,2.17
19/01/2017,2.12
20/01/2017,2.06
21/01/2017,2.1
22/01/2017,2.42
23/01/2017,2.67
24/01/2017,2.78
25/01/2017,3.0
26/01/2017,2.89
27/01/2017,3.29
28/01/2017,3.45
29/01/2017,3.27
30/01/2017,3.12
31/01/2017,3.19
01/02/2017,3.1
02/02/2017,3.11
03/02/2017,2.82
04/02/2017,2.97
05/02/2017,2.9
06/02/2017,2.97
07/02/2017,2.92
08/02/2017,2.94
09/02/2017,2.81
10/02/2017,2.88
11/02/2017,2.8
12/02/2017,2.57
13/02/2017,2.83
14/02/2017,2.88
15/02/2017,2.88
16/02/2017,2.81
17/02/2017,2.93
18/02/2017,2.88
19/02/2017,2.75
20/02/2017,2.69
21/02/2017,2.69
22/02/2017,2.47
23/02/2017,2.5
24/02/2017,2.66
25/02/2017,2.6
26/02/2017,2.43
27/02/2017,2.47
28/02/2017,2.62
01/03/2017,2.63
02/03/2017,2.55
03/03/2017,2.55
04/03/2017,2.52
05/03/2017,2.56
06/03/2017,2.43
07/03/2017,2.52
08/03/2017,2.53
09/03/2017,2.63
10/03/2017,2.55
11/03/2017,2.48
12/03/2017,2.41
13/03/2017,2.38
14/03/2017,2.31
15/03/2017,2.4
16/03/2017,2.27
17/03/2017,2.27
18/03/2017,2.24
19/03/2017,2.2
20/03/2017,2.23
21/03/2017,2.27
22/03/2017,2.22
23/03/2017,2.26
24/03/2017,2.38
25/03/2017,2.42
26/03/2017,2.22
27/03/2017,2.27
28/03/2017,2.4
29/03/2017,2.26
30/03/2017,2.19
31/03/2017,2.3
01/04/2017,2.23
02/04/2017,2.23
03/04/2017,2.31
04/04/2017,2.28
05/04/2017,2.35
06/04/2017,2.38
07/04/2017,2.38
08/04/2017,2.56
09/04/2017,2.73
10/04/2017,2.72
11/04/2017,2.79
12/04/2017,2.58
13/04/2017,2.7
14/04/2017,2.64
15/04/2017,2.55
16/04/2017,2.58
17/04/2017,2.74
18/04/2017,2.85
19/04/2017,2.66
20/04/2017,2.75
21/04/2017,2.9
22/04/2017,2.54
23/04/2017,2.5
24/04/2017,2.41
25/04/2017,2.22
26/04/2017,2.22
27/04/2017,2.31
28/04/2017,2.1
29/04/2017,2.01
30/04/2017,2.1
01/05/2017,2.06
02/05/2017,2.23
03/05/2017,2.3
04/05/2017,2.48
05/05/2017,2.61
06/05/2017,2.56
07/05/2017,2.53
08/05/2017,2.65
09/05/2017,2.48
10/05/2017,2.49
11/05/2017,2.34
12/05/2017,2.31
13/05/2017,2.33
14/05/2017,2.22
15/05/2017,2.3
16/05/2017,2.37
17/05/2017,2.67
18/05/2017,2.77
19/05/2017,2.85
20/05/2017,2.5
21/05/2017,2.37
22/05/2017,2.29
23/05/2017,2.28
24/05/2017,2.26
25/05/2017,2.29
26/05/2017,2.27
27/05/2017,2.13
28/05/2017,2.18
29/05/2017,2.08
30/05/2017,1.97
31/05/2017,1.98
01/06/2017,2.0
02/06/2017,1.95
03/06/2017,1.91
04/06/2017,1.86
05/06/2017,1.75
06/06/2017,1.71
07/06/2017,1.79
08/06/2017,1.91
09/06/2017,1.96
10/06/2017,1.83
11/06/2017,1.96
12/06/2017,2.16
13/06/2017,1.97
14/06/2017,1.9
15/06/2017,1.8
16/06/2017,1.83
17/06/2017,1.72
18/06/2017,1.7
19/06/2017,1.74
20/06/2017,1.85
21/06/2017,1.9
22/06/2017,1.88
23/06/2017,1.8
24/06/2017,1.8
25/06/2017,1.86
26/06/2017,1.82
27/06/2017,1.74
28/06/2017,1.92
29/06/2017,1.83
30/06/2017,1.88
01/07/2017,1.93
02/07/2017,2.0
03/07/2017,2.04
04/07/2017,1.98
05/07/2017,1.95
06/07/2017,2.06
07/07/2017,1.99
08/07/2017,1.99
09/07/2017,2.06
10/07/2017,2.13
11/07/2017,2.34
12/07/2017,2.4
13/07/2017,2.64
14/07/2017,2.68
15/07/2017,2.68
16/07/2017,2.62
17/07/2017,2.84
18/07/2017,2.7
19/07/2017,2.59
20/07/2017,2.43
21/07/2017,2.4
22/07/2017,2.39
23/07/2017,2.38
24/07/2017,2.34
25/07/2017,2.48
26/07/2017,2.53
27/07/2017,2.5
28/07/2017,2.63
29/07/2017,2.81
30/07/2017,2.79
31/07/2017,2.9
01/08/2017,2.63
02/08/2017,2.66
03/08/2017,2.58
04/08/2017,2.52
05/08/2017,2.31
06/08/2017,2.35
07/08/2017,2.34
08/08/2017,2.41
09/08/2017,2.28
10/08/2017,2.47
11/08/2017,2.39
12/08/2017,2.46
13/08/2017,2.37
14/08/2017,2.31
15/08/2017,2.35
16/08/2017,2.41
17/08/2017,2.33
18/08/2017,2.43
19/08/2017,2.49
20/08/2017,2.56
21/08/2017,2.37
22/08/2017,2.43
23/08/2017,2.46
24/08/2017,2.4
25/08/2017,2.26
26/08/2017,2.16
27/08/2017,2.24
28/08/2017,2.33
29/08/2017,2.33
30/08/2017,2.58
31/08/2017,2.56
01/09/2017,2.37
02/09/2017,2.32
03/09/2017,2.33
04/09/2017,2.31
05/09/2017,2.42
06/09/2017,2.55
07/09/2017,2.68
08/09/2017,2.4
09/09/2017,2.41
10/09/2017,2.58
11/09/2017,2.55
12/09/2017,2.54
13/09/2017,2.43
14/09/2017,2.64
15/09/2017,2.72
16/09/2017,2.82
17/09/2017,2.71
18/09/2017,2.79
19/09/2017,2.79
20/09/2017,2.85
21/09/2017,2.73
22/09/2017,2.73
23/09/2017,2.67
24/09/2017,2.84
25/09/2017,3.06
26/09/2017,3.35
27/09/2017,3.3
28/09/2017,3.24
29/09/2017,3.01
30/09/2017,3.14
01/10/2017,3.19
02/10/2017,3.22
03/10/2017,3.15
04/10/2017,3.24
05/10/2017,3.64
06/10/2017,3.94
07/10/2017,3.9
08/10/2017,3.75
09/10/2017,3.72
10/10/2017,3.82
11/10/2017,3.9
12/10/2017,4.35
13/10/2017,4.35
14/10/2017,4.31
15/10/2017,4.47
16/10/2017,4.72
17/10/2017,5.01
18/10/2017,5.28
19/10/2017,5.16
20/10/2017,5.34
21/10/2017,5.32
22/10/2017,5.74
23/10/2017,5.37
24/10/2017,5.23
25/10/2017,5.14
26/10/2017,5.24
27/10/2017,5.32
28/10/2017,5.38
29/10/2017,5.45
30/10/2017,5.43
31/10/2017,5.47
01/11/2017,4.91
02/11/2017,4.85
03/11/2017,4.75
04/11/2017,4.61
05/11/2017,4.36
06/11/2017,4.47
07/11/2017,4.46
08/11/2017,4.5
09/11/2017,4.12
10/11/2017,3.87
11/11/2017,3.9
12/11/2017,3.9
13/11/2017,4.04
14/11/2017,4.25
15/11/2017,3.99
16/11/2017,3.88
17/11/2017,3.9
18/11/2017,4.36
19/11/2017,4.53
20/11/2017,5.16
21/11/2017,4.55
22/11/2017,4.74
23/11/2017,4.65
24/11/2017,4.43
25/11/2017,4.23
26/11/2017,4.3
27/11/2017,4.24
28/11/2017,4.25
29/11/2017,4.32
30/11/2017,4.54
01/12/2017,4.27
02/12/2017,4.53
03/12/2017,4.5
04/12/2017,4.5
05/12/2017,4.53
06/12/2017,4.48
07/12/2017,4.43
08/12/2017,4.51
09/12/2017,4.65
10/12/2017,4.73
11/12/2017,5.28
12/12/2017,5.56
13/12/2017,5.11
14/12/2017,5.24
15/12/2017,5.73
16/12/2017,5.75
17/12/2017,5.48
18/12/2017,5.52
19/12/2017,5.74
20/12/2017,5.62
21/12/2017,5.79
22/12/2017,5.69
23/12/2017,5.74
24/12/2017,5.79
25/12/2017,5.07
26/12/2017,5.06
27/12/2017,5.17
28/12/2017,5.45
29/12/2017,5.21
30/12/2017,5.3
31/12/2017,5.64
01/01/2018,5.72
02/01/2018,4.9
03/01/2018,4.84
04/01/2018,4.59
05/01/2018,4.47
06/01/2018,4.65
07/01/2018,4.42
08/01/2018,4.45
09/01/2018,4.25
10/01/2018,4.46
11/01/2018,4.34
12/01/2018,4.61
13/01/2018,4.65
14/01/2018,4.63
15/01/2018,5.38
16/01/2018,5.31
17/01/2018,5.62
18/01/2018,5.99
19/01/2018,6.07
20/01/2018,6.51
21/01/2018,6.7
22/01/2018,6.38
23/01/2018,5.95
24/01/2018,6.23
25/01/2018,5.91
26/01/2018,5.86
27/01/2018,5.4
28/01/2018,5.42
29/01/2018,5.44
30/01/2018,5.32
31/01/2018,5.44
01/02/2018,5.14
02/02/2018,5.32
03/02/2018,5.6
04/02/2018,5.35
05/02/2018,5.23
06/02/2018,5.58
07/02/2018,5.59
08/02/2018,5.15
09/02/2018,5.35
10/02/2018,5.05
11/02/2018,5.2
12/02/2018,5.21
13/02/2018,5.25
14/02/2018,5.45
15/02/2018,5.42
16/02/2018,5.37
17/02/2018,5.42
18/02/2018,5.45
19/02/2018,5.75
20/02/2018,5.92
21/02/2018,5.54
22/02/2018,6.22
23/02/2018,6.28
24/02/2018,6.46
25/02/2018,6.31
26/02/2018,6.68
27/02/2018,7.13
28/02/2018,7.56
01/03/2018,7.74
02/03/2018,7.95
03/03/2018,7.71
04/03/2018,7.72
05/03/2018,7.83
06/03/2018,8.0
07/03/2018,8.88
08/03/2018,8.74
09/03/2018,8.46
10/03/2018,8.52
11/03/2018,9.13
12/03/2018,9.31
13/03/2018,9.24
14/03/2018,9.14
15/03/2018,10.06
16/03/2018,10.07
17/03/2018,9.77
18/03/2018,9.53
19/03/2018,10.1
20/03/2018,10.47
21/03/2018,9.77
22/03/2018,8.82
23/03/2018,7.3
24/03/2018,6.52
25/03/2018,6.45
26/03/2018,7.01
27/03/2018,6.93
28/03/2018,6.76
29/03/2018,7.2
30/03/2018,7.23
31/03/2018,6.64
01/04/2018,6.86
02/04/2018,7.03
03/04/2018,6.59
04/04/2018,6.54
05/04/2018,6.23
06/04/2018,6.03
07/04/2018,6.01
08/04/2018,6.21
09/04/2018,6.43
10/04/2018,7.1
11/04/2018,6.96
12/04/2018,7.48
13/04/2018,7.42
14/04/2018,7.39
15/04/2018,7.49
16/04/2018,7.7
17/04/2018,8.11
18/04/2018,8.32
19/04/2018,8.28
20/04/2018,8.29
21/04/2018,8.41
22/04/2018,8.42
23/04/2018,8.5
24/04/2018,9.19
25/04/2018,9.51
26/04/2018,9.16
27/04/2018,8.14
28/04/2018,7.83
29/04/2018,7.25
30/04/2018,7.33
01/05/2018,7.51
02/05/2018,7.19
03/05/2018,7.44
04/05/2018,7.26
05/05/2018,7.02
06/05/2018,6.98
07/05/2018,6.53
08/05/2018,5.99
09/05/2018,5.83
10/05/2018,5.72
11/05/2018,5.75
12/05/2018,5.68
13/05/2018,5.66
14/05/2018,5.57
15/05/2018,6.08
16/05/2018,5.71
17/05/2018,5.65
18/05/2018,5.31
19/05/2018,5.41
20/05/2018,5.34
21/05/2018,5.34
22/05/2018,4.9
23/05/2018,5.25
24/05/2018,5.38
25/05/2018,5.6
26/05/2018,5.74
27/05/2018,5.78
28/05/2018,6.25
29/05/2018,5.74
30/05/2018,5.94
31/05/2018,5.98
01/06/2018,6.14
02/06/2018,5.96
03/06/2018,6.04
04/06/2018,5.95
05/06/2018,6.04
06/06/2018,6.52
07/06/2018,6.4
08/06/2018,6.26
09/06/2018,6.34
10/06/2018,6.56
11/06/2018,6.42
